"State Name","County Name","Estimates: Total","county","Rent_At_Level","Gap","Total","At_This_Level","Above_This_Level","Vacant","Substandard","Substandard_Vacant"
Maryland,Carroll County,167348,24013,High (over 120%),773,1071,150,0,148,0,0
Maryland,Cecil County,101733,24015,Extremely low (0-30% AMI),1529.1720895,2785.101373,1134.9452699,1394.1967275,148.96671055,0,27.98269701
Maryland,Cecil County,101733,24015,Very low (31-50%),534.96332518,2787.5704345,1610.6511191,1368.683092,641.95599022,0,0
Maryland,Cecil County,101733,24015,Low (51-80%),-1549.747602,2029.5685537,2410.6270453,1603.2439345,1229.5926274,0,60.903517021
Maryland,Cecil County,101733,24015,Middle (81-120%),1004.9080308,1330.0011285,325.09309761,135.79838255,,0,
Maryland,Cecil County,101733,24015,High (over 120%),1050.9971789,1159.6358849,108.63870604,0,,0,
Maryland,Charles County,150956,24017,Extremely low (0-30% AMI),2556,3443,1284,132,,397,
Maryland,Charles County,150956,24017,Very low (31-50%),1226,2300,1074,517,,0,
Maryland,Charles County,150956,24017,Low (51-80%),-2514,953,3261,1975,206,0,0
Maryland,Charles County,150956,24017,Middle (81-120%),174,4037,3783,432,80,0,0
Maryland,Charles County,150956,24017,High (over 120%),1725,1867,142,0,,0,
Maryland,Dorchester County,32645,24019,Extremely low (0-30% AMI),741.36650652,1322.7927248,540.39945093,630.46602608,84.617707618,0,43.590940288
Maryland,Dorchester County,32645,24019,Very low (31-50%),190.71036376,840.40768703,658.67192862,617.64516129,61.219629375,70.194234729,0
Maryland,Dorchester County,32645,24019,Low (51-80%),-171.158545,853.22855182,950.34660261,652.58201784,148.40150995,0,74.361015786
Maryland,Dorchester County,32645,24019,Middle (81-120%),604.8242965,1022.1434454,301.29032258,264.43033631,116.02882636,0,0
Maryland,Dorchester County,32645,24019,High (over 120%),577.2594372,577.2594372,,,,,
Maryland,Frederick County,239407,24021,Extremely low (0-30% AMI),4858,6357,1810,1733,,311,
Maryland,Frederick County,239407,24021,Very low (31-50%),271,4984,4659,3105,217,60,103
Maryland,Frederick County,239407,24021,Low (51-80%),-2720,1851,3798,2273,1095,322,0
Maryland,Frederick County,239407,24021,Middle (81-120%),2921,5799,2878,1490,,0,
Maryland,Frederick County,239407,24021,High (over 120%),2755,3503,748,0,,0,
Maryland,Garrett County,29946,24023,Extremely low (0-30% AMI),748.7761656,1298.0785452,467.89862643,661.83787967,103.77248984,0,22.3687367
Maryland,Garrett County,29946,24023,Very low (31-50%),-500.8752176,505.4873283,905.3573225,389.95395628,208.92861288,70.795898626,37.127490811
Maryland,Garrett County,29946,24023,Low (51-80%),264.9657574,574.20777713,272.57573999,150.12420197,74.485587154,0,37.81930741
Maryland,Garrett County,29946,24023,Middle (81-120%),194.16985877,282.95298897,88.783130199,0,,0,
Maryland,Garrett County,29946,24023,High (over 120%),275.80421745,295.17508222,19.370864771,0,,0,
Maryland,Harford County,248145,24025,Extremely low (0-30% AMI),3801,5619,1818,1796,,0,
Maryland,Harford County,248145,24025,Very low (31-50%),1698,3909,1871,1425,340,0,0
Maryland,Harford County,248145,24025,Low (51-80%),-3974,2573,5768,2948,911,0,132
Maryland,Harford County,248145,24025,Middle (81-120%),1520,2915,1003,1290,473,0,81
Maryland,Harford County,248145,24025,High (over 120%),2903,2903,,,,,
Maryland,Howard County,299188,24027,Extremely low (0-30% AMI),3020,4473,1598,950,,145,
Maryland,Howard County,299188,24027,Very low (31-50%),3408,4429,1021,1331,,0,
Maryland,Howard County,299188,24027,Low (51-80%),-2119,3903,5577,5206,445,0,0
Maryland,Howard County,299188,24027,Middle (81-120%),1013,7463,7132,5760,,682,
Maryland,Howard County,299188,24027,High (over 120%),8307,9398,1091,0,252,0,252
Maryland,Kent County,20102,24029,Extremely low (0-30% AMI),328.82791048,598.89862705,244.05473011,299.80327252,32.033289449,0,6.0173029904
Maryland,Kent County,20102,24029,Very low (31-50%),115.03667482,599.42956554,346.34888095,294.31690803,138.04400978,0,0
Maryland,Kent County,20102,24029,Low (51-80%),-333.252398,436.4314463,518.37295467,344.75606545,264.40737258,0,13.096482979
Maryland,Kent County,20102,24029,Middle (81-120%),216.09196916,285.99887154,69.906902389,29.201617453,,0,
Maryland,Kent County,20102,24029,High (over 120%),226.00282114,249.3641151,23.361293963,0,,0,
Maryland,Montgomery County,1004242,24031,Extremely low (0-30% AMI),16701,22986,6447,4611,,162,
Maryland,Montgomery County,1004242,24031,Very low (31-50%),13822,20628,6367,6016,585,146,0
Maryland,Montgomery County,1004242,24031,Low (51-80%),-7442,13708,19843,13633,1450,143,0
Maryland,Montgomery County,1004242,24031,Middle (81-120%),-5759,39021,42105,16939,3524,849,0
Maryland,Montgomery County,1004242,24031,High (over 120%),19366,23181,3563,0,252,0,0
Maryland,Prince George's County,881876,24033,Extremely low (0-30% AMI),22014,29501,7251,3138,332,96,0
Maryland,Prince George's County,881876,24033,Very low (31-50%),-399,26885,23575,15898,3976,267,0
Maryland,Prince George's County,881876,24033,Low (51-80%),-11653,14597,23872,16736,2629,251,0
Maryland,Prince George's County,881876,24033,Middle (81-120%),13471,32921,16491,3647,3346,120,267
Maryland,Prince George's County,881876,24033,High (over 120%),6704,7316,612,0,,0,
Maryland,Queen Anne's County,48476,24035,Extremely low (0-30% AMI),380.04955388,678.10830474,277.02704187,323.19821551,43.377899794,0,22.346190803
Maryland,Queen Anne's County,48476,24035,Very low (31-50%),97.764584763,430.82141386,337.65751544,316.62580645,31.38325326,35.983939602,0
Maryland,Queen Anne's County,48476,24035,Low (51-80%),-87.74166095,437.39382292,487.17982155,334.53562114,76.075634866,0,38.119972546
Maryland,Queen Anne's County,48476,24035,Middle (81-120%),310.05339739,523.98531229,154.4516129,135.55593686,59.48030199,0,0
Maryland,Queen Anne's County,48476,24035,High (over 120%),295.92271791,295.92271791,,,,,
Maryland,St. Mary's County,108794,24037,Extremely low (0-30% AMI),1439.7158,2090.0419711,704.66609368,489.05930382,,54.339922647,
Maryland,St. Mary's County,108794,24037,Very low (31-50%),383.30095975,1654.7382896,1021.9411259,340.64704197,249.49620398,0,0
Maryland,St. Mary's County,108794,24037,Low (51-80%),-1127.69947,1952.1471136,2746.2111445,1752.9007306,333.63543905,0,0
Maryland,St. Mary's County,108794,24037,Middle (81-120%),313.18493053,1953.3157141,1640.1307836,745.56711073,,0,
Maryland,St. Mary's County,108794,24037,High (over 120%),1640.1307836,1790.8802464,,,150.74946283,,0
Maryland,Somerset County,26274,24039,Extremely low (0-30% AMI),-347.0758445,1148.1999624,307.91107556,319.45591418,1222.2915216,34.926790251,0
Maryland,Somerset County,26274,24039,Very low (31-50%),-114.8638374,350.2908629,416.34487626,305.13446881,110.91813306,13.590759386,48.517549638
Maryland,Somerset County,26274,24039,Low (51-80%),-593.3170227,718.41046391,906.78131175,262.90081867,404.94617484,0,0
Maryland,Somerset County,26274,24039,Middle (81-120%),92.212571751,274.88406888,143.65286534,75.991342806,39.018631787,0,0
Maryland,Somerset County,26274,24039,High (over 120%),259.39352592,295.19713936,48.809824033,0,,13.006210596,
Maryland,Talbot County,37979,24041,Extremely low (0-30% AMI),732.15895676,1306.3640357,533.68785175,622.63582704,83.566781057,0,43.049553878
Maryland,Talbot County,37979,24041,Very low (31-50%),188.34179822,829.9700755,650.49142073,609.97419355,60.459299931,69.322443377,0
Maryland,Talbot County,37979,24041,Low (51-80%),-169.0328071,842.63170899,938.5435827,644.47714482,146.55840769,0,73.437474262
Maryland,Talbot County,37979,24041,Middle (81-120%),597.31256005,1009.4487303,297.5483871,261.1461908,114.58778312,0,0
Maryland,Talbot County,37979,24041,High (over 120%),570.09004804,570.09004804,,,,,
Maryland,Washington County,149159,24043,Extremely low (0-30% AMI),2908,4492,1584,1444,,0,
Maryland,Washington County,149159,24043,Very low (31-50%),1150,4789,3381,2301,258,0,0
Maryland,Washington County,149159,24043,Low (51-80%),-2765,3509,5462,2787,1028,0,216
Maryland,Washington County,149159,24043,Middle (81-120%),2537,4141,1598,341,67,61,0
Maryland,Washington County,149159,24043,High (over 120%),2097,2097,130,0,,130,
Maryland,Wicomico County,100481,24045,Extremely low (0-30% AMI),-1567.763715,5186.492425,1390.8539569,1443.0027289,5521.1687212,157.76653806,0
Maryland,Wicomico County,100481,24045,Very low (31-50%),-518.8472758,1582.2861579,1880.656347,1378.3118472,501.02427778,61.390326527,219.15686459
Maryland,Wicomico County,100481,24045,Low (51-80%),-2680.050814,3245.1058624,4095.9889903,1187.5397572,1829.1676861,0,0
Maryland,Wicomico County,100481,24045,Middle (81-120%),416.53006493,1241.6688623,648.88915028,343.25773972,176.24964713,0,0
Maryland,Wicomico County,100481,24045,High (over 120%),1171.6970923,1333.4242966,220.47708667,0,,58.749882375,
Maryland,Worcester County,51537,24047,Extremely low (0-30% AMI),-460.1604404,1522.3076127,408.23496754,423.54135692,1620.5397572,46.306671685,0
Maryland,Worcester County,51537,24047,Very low (31-50%),-152.2888868,464.4229792,551.9987767,404.55368401,147.05758916,18.018914087,64.325585772
Maryland,Worcester County,51537,24047,Low (51-80%),-786.6321634,952.48367366,1202.2296979,348.55942411,536.88613908,0,0
Maryland,Worcester County,51537,24047,Middle (81-120%),122.25736332,364.44706879,190.45798438,100.75091747,51.731721088,0,0
Maryland,Worcester County,51537,24047,High (over 120%),343.90938176,391.37856404,64.713089301,0,,17.243907029,
Maryland,Baltimore city,621836,24510,Extremely low (0-30% AMI),32622,54832,21957,7113,928,272,403
Maryland,Baltimore city,621836,24510,Very low (31-50%),-5446,23720,25724,11001,4565,488,635
Maryland,Baltimore city,621836,24510,Low (51-80%),-15477,18216,31340,10874,3840,597,890
Maryland,Baltimore city,621836,24510,Middle (81-120%),5787,15271,8418,3915,1378,312,0
Maryland,Baltimore city,621836,24510,High (over 120%),8429,10151,1848,0,72,126,72
Massachusetts,Barnstable County,215112,25001,Extremely low (0-30% AMI),4369.4468584,8431.1120341,4123.1825346,2109.9567625,,61.517358892,
Massachusetts,Barnstable County,215112,25001,Very low (31-50%),2931.3162939,4745.5661342,1775.314803,801.33077742,103.56719915,64.632161874,0
Massachusetts,Barnstable County,215112,25001,Low (51-80%),-3714.447497,4723.3659212,6767.9684771,3142.3079872,1763.8449414,94,0
Massachusetts,Barnstable County,215112,25001,Middle (81-120%),-223.4479233,2819.4394036,3028.6811502,338.8315229,80.206176784,66,0
Massachusetts,Barnstable County,215112,25001,High (over 120%),449.55356763,1463.0920128,95.001490948,0,918.53695421,0,0
Massachusetts,Berkshire County,130069,25003,Extremely low (0-30% AMI),3341.18609,7042.7237803,3707.4824686,2380.2715839,13.045485776,18.990264104,0
Massachusetts,Berkshire County,130069,25003,Very low (31-50%),-687.9153045,3892.5268898,3735.966534,3103.7296354,1293.4756603,0,449
Massachusetts,Berkshire County,130069,25003,Low (51-80%),108.49433363,2920.0661769,2544.9660018,717.91423993,278,11.394158462,0
Massachusetts,Berkshire County,130069,25003,Middle (81-120%),1826.2718501,1996.9131754,140.63212166,157.22902573,31,0.990796388,0
Massachusetts,Berkshire County,130069,25003,High (over 120%),480.9615887,635.9615887,,,155,,0
Massachusetts,Bristol County,550965,25005,Extremely low (0-30% AMI),13292.698548,23635.554119,9645.6972648,8287.4489172,1017.7129295,284,36.554623105
Massachusetts,Bristol County,550965,25005,Very low (31-50%),-1709.888129,15317.496782,13841.021762,13885.102043,3528.0005207,0.0216499248,341.61572046
Massachusetts,Bristol County,550965,25005,Low (51-80%),-2514.615406,18193.628526,18947.602126,9754.6369587,1824.6494126,64.00760673,0
Massachusetts,Bristol County,550965,25005,Middle (81-120%),9585.4061546,12494.191142,2828.7849871,1618.4554412,80,0,0
Massachusetts,Bristol County,550965,25005,High (over 120%),9167.8250977,9288.4203849,120.54145496,0,0.0538322455,0,0
,,,25007,Extremely low (0-30% AMI),193.78743344,359.44813632,174.73013845,132.82705005,,9.0694355698,
,,,25007,Very low (31-50%),122.26517572,236.26453674,108.25921193,27.323109691,15.268796592,9.5286474973,0
,,,25007,Low (51-80%),-276.7899894,280.46368477,396.87390841,121.23194888,160.37976571,0,0
,,,25007,Middle (81-120%),27.208306709,123.75761448,84.724600639,34.326091587,11.824707135,0,0
,,,25007,High (over 120%),41.214270501,94.368051118,14.005963791,0,39.147816826,0,0
Massachusetts,Essex County,756508,25009,Extremely low (0-30% AMI),20009,39455,19597,7400,85,236,0
Massachusetts,Essex County,756508,25009,Very low (31-50%),-396,22162,21224,15019,1747,350,63
Massachusetts,Essex County,756508,25009,Low (51-80%),-5421,13037,17922,8203,910,374,0
Massachusetts,Essex County,756508,25009,Middle (81-120%),11232,22347,11072,4134,153,110,0
Massachusetts,Essex County,756508,25009,High (over 120%),7570,8102,532,0,,0,
Massachusetts,Franklin County,71450,25011,Extremely low (0-30% AMI),2099.100157,3195.2704587,1145.5276137,1117.2491564,108.3118791,157.6691911,0
Massachusetts,Franklin County,71450,25011,Very low (31-50%),-414.1400135,1815.7978452,1835.7648809,1295.0779406,394.17297775,0,0
Massachusetts,Franklin County,71450,25011,Low (51-80%),-17.1570724,2162.0005046,2223.7760303,957.78980723,49.983061296,94.60151466,0
Massachusetts,Franklin County,71450,25011,Middle (81-120%),957.87669167,1309.9306851,336.61135298,106.59642218,23.66885911,8.2262186661,0
Massachusetts,Franklin County,71450,25011,High (over 120%),535.39371075,578.83302865,43.439317895,0,,0,
Massachusetts,Hampden County,466313,25013,Extremely low (0-30% AMI),14473.186679,30307.637948,15853.15599,5471.0670253,273.67041046,280.23040835,12.144723618
Massachusetts,Hampden County,466313,25013,Very low (31-50%),-4771.953885,14525.993993,17773.914326,10017.694988,2154.369522,270.81913869,359.51683118
Massachusetts,Hampden County,466313,25013,Low (51-80%),691.82002819,11721.725934,10973.77368,4780.2558972,427.3537026,371.22147713,0
Massachusetts,Hampden County,466313,25013,Middle (81-120%),5876.4919749,7677.7349094,1917.3014689,132.13257968,1.0373802904,117.0959147,0
Massachusetts,Hampden County,466313,25013,High (over 120%),2684.3539278,3006.5164035,320.31323258,0,328.30495755,0,326.45571442
Massachusetts,Hampshire County,159744,25015,Extremely low (0-30% AMI),4535.8365654,6652.0169245,2123.7564523,1708.49046,15.905580389,23.48167352,0
Massachusetts,Hampshire County,159744,25015,Very low (31-50%),2101.1233474,5857.9730757,3667.6535654,2274.6093025,161.86019314,18.180861314,54.483168818
Massachusetts,Hampshire County,159744,25015,Low (51-80%),-3968.952876,3002.2994309,6309.4577193,1346.2287958,673.88144687,12.08685892,0
Massachusetts,Hampshire County,159744,25015,Middle (81-120%),690.90007183,2409.4929321,1402.7246959,223.35695227,316.33114089,0.4629765296,0
Massachusetts,Hampshire County,159744,25015,High (over 120%),1134.4955801,1779.2999092,644.80432907,0,11.544285579,0,11.544285579
Massachusetts,Middlesex County,1537150,25017,Extremely low (0-30% AMI),36353.036812,60675.146739,24783.063979,11457.54131,779.73407484,1239.9459248,0.7422020859
Massachusetts,Middlesex County,1537150,25017,Very low (31-50%),9905.0182685,32767.133643,22280.868372,22448.40625,1900.5342645,801.35708556,517.9301763
Massachusetts,Middlesex County,1537150,25017,Low (51-80%),-5060.27336,27852.211786,30968.268708,25366.29405,3676.9574725,932.74103476,800
Massachusetts,Middlesex County,1537150,25017,Middle (81-120%),6106.1420781,59917.530871,51602.917115,27214.056247,3164.5289576,935.99127654,20.066003317
Massachusetts,Middlesex County,1537150,25017,High (over 120%),33950.485862,40800.64432,5891.2513269,0,958.90713101,0,0
,,,25019,Extremely low (0-30% AMI),179.7657082,333.43982961,162.08732694,123.21618743,,8.4132055378,
,,,25019,Very low (31-50%),113.41853035,219.16932907,100.42598509,25.346112886,14.16400426,8.8391906283,0
,,,25019,Low (51-80%),-256.7625133,260.17039404,368.15761448,112.4600639,148.77529286,0,0
,,,25019,Middle (81-120%),25.239616613,114.8029819,78.594249201,31.842385517,10.969116081,0,0
,,,25019,High (over 120%),38.232161874,87.539936102,12.992545261,0,36.315228967,0,0
Massachusetts,Norfolk County,682501,25021,Extremely low (0-30% AMI),13239.092665,22956.865794,9625.8248521,5561.424388,229.29421117,137.34593506,0
Massachusetts,Norfolk County,682501,25021,Very low (31-50%),6210.4154818,12131.018718,6107.7763852,4322.5192548,29.378523475,213.37331432,3.1783582027
Massachusetts,Norfolk County,682501,25021,Low (51-80%),-2464.541385,8196.3457317,9948.335875,11071.359772,1191.34924,475.8709519,2.9270461588
Massachusetts,Norfolk County,682501,25021,Middle (81-120%),-3301.74434,21707.871389,22021.930568,7035.8497039,3436.1252138,367.50605621,80.933996683
Massachusetts,Norfolk County,682501,25021,High (over 120%),10646.826298,13962.068206,3259.1490396,0,56.092868988,0,0
Massachusetts,Plymouth County,499449,25023,Extremely low (0-30% AMI),9323.1275651,13741.786619,4562.6294668,2164.191082,2.2870705428,145.81210691,0.4453768952
Massachusetts,Plymouth County,499449,25023,Very low (31-50%),3198.4427039,8129.1788353,4255.5923622,2779.2314769,1158.6692678,270.31957723,213.20592134
Massachusetts,Plymouth County,499449,25023,Low (51-80%),-7280.892598,7848.6206914,14016.701972,5763.8627973,1533.616623,225.73235191,195.07295384
Massachusetts,Plymouth County,499449,25023,Middle (81-120%),519.48034822,7205.2212194,5949.7774121,2536.4080999,735.96345914,0,0
Massachusetts,Plymouth County,499449,25023,High (over 120%),5175.5873042,5749.6155161,646.02821186,0,,72,
Massachusetts,Suffolk County,745716,25025,Extremely low (0-30% AMI),40903.800852,79851.165992,38410.261173,9301.2150745,891,270.89603321,83
Massachusetts,Suffolk County,745716,25025,Very low (31-50%),7618.6446722,27567.968655,19087.339103,13330.70383,1514,382.01512037,270
Massachusetts,Suffolk County,745716,25025,Low (51-80%),-8836.127613,18695.445348,26482.542564,14738.441279,1400.0303962,36,315
Massachusetts,Suffolk County,745716,25025,Middle (81-120%),-14772.18185,37244.50235,46527.885982,14650.224806,6113.7982158,510,115
Massachusetts,Suffolk County,745716,25025,High (over 120%),18098.531467,27270.716787,8101.1853196,0,1071,0,0
Massachusetts,Worcester County,805989,25027,Extremely low (0-30% AMI),21178.724287,37119.127988,14423.106879,7726.4871904,2256.0383583,107.62846293,631.1130743
